message_id,timestamp,channel,label,scam_type,language,message_text_original,message_text_english,message_text_roman,sender_type,contains_url,urgency_words,threat_words,financial_keywords,confidence,annotator_id,notes,scam_indicators,target_entity,risk_severity
ISDD_SMS_00615,2026-05-12T10:54:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your BHIM UPI UPI is blocked. Update now http://training-only.invalid/pay else account close.,URGENT: Your BHIM UPI UPI is blocked. Update now http://training-only.invalid/pay else account close.,URGENT: Your BHIM UPI UPI blocked. Update now http://training-only.invalid/pay,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_WHATSAPP_00382,2026-05-12T10:50:00Z,WHATSAPP,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (38) [v382],I saw your project. It looks great! (38) [v382],Tujha project changla aahe (38),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01972,2026-05-12T10:37:00Z,SMS,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (34) [v1972],Meeting tomorrow at 3 PM. Will you come? (34) [v1972],Naalai meeting 3 mani (34),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01145,2026-05-12T10:29:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका Paytm अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1145],Your Paytm account is limited. Verify immediately: http://isdd-synthetic.invalid/update [v1145],Aapka Paytm account seemit ho gaya. Turant satyapit karein: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_SMS_00089,2026-05-12T10:48:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: Paytm payment failed. Re-verify UPI at http://training-only.invalid/pay [v89],Alert: Paytm payment failed. Re-verify UPI at http://training-only.invalid/pay [v89],Alert: Paytm payment failed. Re-verify at http://training-only.invalid/pay,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_SMS_01458,2026-05-12T10:03:00Z,EMAIL,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (14) [v1458],Meeting tomorrow at 3 PM. Will you come? (14) [v1458],Naalai meeting 3 mani (14),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01733,2026-05-12T10:56:00Z,SMS,0,,telugu,రేపు లంచ్ కలుద్దామా? (45) [v1733],Shall we meet for lunch tomorrow? (45) [v1733],Repu lunch kaluddama (45),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01259,2026-05-12T10:03:00Z,WHATSAPP,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v1259],Shall we meet for lunch tomorrow? (15) [v1259],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01927,2026-05-12T10:52:00Z,WHATSAPP,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (39) [v1927],OTP for login is 839201. Do not share. (39) [v1927],OTP 839201 do not share (39),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00732,2026-05-12T10:54:00Z,SMS,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (38) [v732],I saw your project. It looks great! (38) [v732],Tujha project changla aahe (38),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00402,2026-05-12T10:33:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC अनिवार्य है है। अपडेट करें: http://training-only.invalid/pay [v402],Your Aadhar KYC अनिवार्य है. Update: http://training-only.invalid/pay [v402],Aapka Aadhar KYC अनिवार्य है hai. Update karein: http://training-only.invalid/pay,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_EMAIL_01588,2026-05-12T10:58:00Z,EMAIL,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। [v1588]","Hi, meeting tomorrow at 2 PM. Please come. [v1588]","Namaste, kal meeting 2 baje hai.",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00196,2026-05-12T10:15:00Z,WHATSAPP,0,,english,Your order #48291 has been delivered. Thank you for shopping. (2) [v196],Your order #48291 has been delivered. (2) [v196],Order delivered thank you (2),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01089,2026-05-12T10:02:00Z,SMS,0,,telugu,రేపు లంచ్ కలుద్దామా? (45) [v1089],Shall we meet for lunch tomorrow? (45) [v1089],Repu lunch kaluddama (45),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00921,2026-05-12T10:16:00Z,EMAIL,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v921]","Mom, I reached the hostel. Will call in an hour. (27) [v921]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00292,2026-05-12T10:36:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका PhonePe अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://training-only.invalid/pay [v292],Your PhonePe account is limited. Verify immediately: http://training-only.invalid/pay [v292],Aapka PhonePe account seemit ho gaya. Turant satyapit karein: http://training-only.invalid/pay,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_01917,2026-05-12T10:30:00Z,EMAIL,1,LOTTERY_PRIZE_SCAM,hinglish,Amazon raffle winner! ₹50 Lakh prize. Click http://training-only.invalid/pay to redeem.,Amazon raffle winner! ₹50 Lakh prize. Click http://training-only.invalid/pay to redeem.,Amazon raffle winner Rs 50 Lakh. Click http://training-only.invalid/pay,unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_SMS_00747,2026-05-12T10:44:00Z,SMS,0,,hinglish,"Bro send me the project file when free, no rush. (3) [v747]","Bro send me the project file when free, no rush. (3) [v747]",Send project file when free (3),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00590,2026-05-12T10:26:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका BHIM UPI अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://training-only.invalid/pay [v590],Your BHIM UPI account is limited. Verify immediately: http://training-only.invalid/pay [v590],Aapka BHIM UPI account seemit ho gaya. Turant satyapit karein: http://training-only.invalid/pay,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_SMS_01670,2026-05-12T10:44:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके SBI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v1670],Suspicious transaction in your SBI account. Verify immediately: http://sample-fraud.invalid/claim [v1670],SBI khate me sandigdh len den. Turant verify: http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,SBI_BANK,critical
ISDD_SMS_00078,2026-05-12T10:47:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: Google Pay payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v78],Alert: Google Pay payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v78],Alert: Google Pay payment failed. Re-verify at http://isdd-synthetic.invalid/update,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_EMAIL_00331,2026-05-12T10:02:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (37) [v331]","Mom, I reached the hostel. Will call in an hour. (37) [v331]","Maa, hostel pahunch gaya. (37)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01375,2026-05-12T10:03:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके HDFC खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://demo-scam-lab.invalid/kyc [v1375],Suspicious transaction in your HDFC account. Verify immediately: http://demo-scam-lab.invalid/kyc [v1375],HDFC khate me sandigdh len den. Turant verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,HDFC_BANK,critical
ISDD_WHATSAPP_01504,2026-05-12T10:12:00Z,EMAIL,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (10) [v1504]","Hi, meeting tomorrow at 2 PM. Please come. (10) [v1504]","Namaste, kal meeting 2 baje hai. (10)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01217,2026-05-12T10:09:00Z,WHATSAPP,0,,hinglish,"Bro send me the project file when free, no rush. (23) [v1217]","Bro send me the project file when free, no rush. (23) [v1217]",Send project file when free (23),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01706,2026-05-12T10:22:00Z,SMS,1,UPI_FRAUD,hindi,आपका PhonePe अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1706],Your PhonePe account is limited. Verify immediately: http://isdd-synthetic.invalid/update [v1706],Aapka PhonePe account seemit ho gaya. Turant satyapit karein: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_01263,2026-05-12T10:09:00Z,SMS,1,KYC_FRAUD,marathi,PAN verification needs update. लगेच: http://demo-scam-lab.invalid/kyc [v1263],PAN verification needs update. Immediately: http://demo-scam-lab.invalid/kyc [v1263],PAN verification needs update. Lagech: http://demo-scam-lab.invalid/kyc,unknown,True,True,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01918,2026-05-12T10:43:00Z,WHATSAPP,1,LOTTERY_PRIZE_SCAM,hinglish,"Amazon raffle winner! ₹1,00,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner! ₹1,00,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner Rs 1,00,000. Click http://example-training.invalid/verify",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_SMS_01787,2026-05-12T10:56:00Z,WHATSAPP,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (49) [v1787],OTP for login is 839201. Do not share. (49) [v1787],OTP 839201 do not share (49),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01563,2026-05-12T10:49:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://isdd-synthetic.invalid/update before midnight.","Dear user, KYC pending for bank account. Complete on http://isdd-synthetic.invalid/update before midnight.",KYC pending. Complete on http://isdd-synthetic.invalid/update before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01881,2026-05-12T10:30:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹50,000 महीना। तुरंत रजिस्टर: http://isdd-synthetic.invalid/update [v1881]","Government job: ₹50,000/month. Register now: http://isdd-synthetic.invalid/update [v1881]","Sarkari naukri Rs 50,000/month. Register: http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00809,2026-05-12T10:21:00Z,WHATSAPP,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v809],Shall we meet for lunch tomorrow? (15) [v809],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01922,2026-05-12T10:44:00Z,EMAIL,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (34) [v1922],Meeting tomorrow at 3 PM. Will you come? (34) [v1922],Naalai meeting 3 mani (34),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00651,2026-05-12T10:50:00Z,SMS,1,UPI_FRAUD,english,Alert: Paytm payment failed. Re-verify UPI at http://example-training.invalid/verify [v651],Alert: Paytm payment failed. Re-verify UPI at http://example-training.invalid/verify [v651],Alert: Paytm payment failed. Re-verify at http://example-training.invalid/verify,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_WHATSAPP_01593,2026-05-12T10:11:00Z,SMS,0,,telugu,రేపు లంచ్ కలుద్దామా? [v1593],Shall we meet for lunch tomorrow? [v1593],Repu lunch kaluddama,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00875,2026-05-12T10:50:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your Google Pay UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Google Pay UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Google Pay UPI blocked. Update now http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_WHATSAPP_01915,2026-05-12T10:05:00Z,WHATSAPP,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v1915]","Mom, I reached the hostel. Will call in an hour. (27) [v1915]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00841,2026-05-12T10:22:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके Kotak खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v841],Suspicious transaction in your Kotak account. Verify immediately: http://sample-fraud.invalid/claim [v841],Kotak khate me sandigdh len den. Turant verify: http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,Kotak_BANK,critical
ISDD_SMS_01531,2026-05-12T10:36:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC अनिवार्य है है। अपडेट करें: http://demo-scam-lab.invalid/kyc [v1531],Your Aadhar KYC अनिवार्य है. Update: http://demo-scam-lab.invalid/kyc [v1531],Aapka Aadhar KYC अनिवार्य है hai. Update karein: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_00020,2026-05-12T10:31:00Z,SMS,0,,english,Kavya [v20],Kavya [v20],Kavya,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00905,2026-05-12T10:53:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (11) [v905],I will meet you this evening. OK? (11) [v905],Mi tumhala sandhyakali bhetu. (11),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
